code,region,cercle,commune,vfq,gps,longitude,latitude,parent_code
21045020,KOULIKORO,KOULIKORO,NYAMINA,BADINGUIBA PEULH,"-6.83, 13.43",-6.83,13.43,21045000
21045039,KOULIKORO,KOULIKORO,NYAMINA,BAMABILE BAMBARA,"-6.84, 13.5",-6.84,13.5,21045000
21045040,KOULIKORO,KOULIKORO,NYAMINA,DIARAKO,"-6.81, 13.54",-6.81,13.54,21045000
21045041,KOULIKORO,KOULIKORO,NYAMINA,TIEBOUGOU,"-6.78, 13.57",-6.78,13.57,21045000
21045058,KOULIKORO,KOULIKORO,NYAMINA,BANAMBILE PEULH,"-6.83, 13.49",-6.83,13.49,21045000
21045077,KOULIKORO,KOULIKORO,NYAMINA,BEMBALA,"-7.13, 13.47",-7.13,13.47,21045000
21045078,KOULIKORO,KOULIKORO,NYAMINA,BELEKOBOUGOU,"-7.11, 13.47",-7.11,13.47,21045000
21045079,KOULIKORO,KOULIKORO,NYAMINA,SIRASSABA,"-7.11, 13.45",-7.11,13.45,21045000
21045096,KOULIKORO,KOULIKORO,NYAMINA,DANGALANBOUGOU,"-6.89, 13.46",-6.89,13.46,21045000
21045115,KOULIKORO,KOULIKORO,NYAMINA,DENIMBA,"-6.98, 13.4",-6.98,13.4,21045000
21045116,KOULIKORO,KOULIKORO,NYAMINA,DJELILA,"-6.97, 13.39",-6.97,13.39,21045000
21045153,KOULIKORO,KOULIKORO,NYAMINA,DJELIBOUGOU,"-7.02, 13.32",-7.02,13.32,21045000
21045172,KOULIKORO,KOULIKORO,NYAMINA,DOLE,"-6.98, 13.49",-6.98,13.49,21045000
21045191,KOULIKORO,KOULIKORO,NYAMINA,DONGABO,"-6.94, 13.47",-6.94,13.47,21045000
21045210,KOULIKORO,KOULIKORO,NYAMINA,FALIBOUGOUNI,"-7.09, 13.42",-7.09,13.42,21045000
21045229,KOULIKORO,KOULIKORO,NYAMINA,FANI,"-7.1, 13.24",-7.1,13.24,21045000
21045230,KOULIKORO,KOULIKORO,NYAMINA,DRISSABOUGOU,"-7.1, 13.25",-7.1,13.25,21045000
21045248,KOULIKORO,KOULIKORO,NYAMINA,FARAMANA,"-7.2, 13.41",-7.2,13.41,21045000
21045249,KOULIKORO,KOULIKORO,NYAMINA,TRAOREBOUGOU,"-7.21, 13.43",-7.21,13.43,21045000
21045267,KOULIKORO,KOULIKORO,NYAMINA,FASOUMBOUGOU,"-6.92, 13.59",-6.92,13.59,21045000
21045286,KOULIKORO,KOULIKORO,NYAMINA,FOLANI,,,,21045000
21045305,KOULIKORO,KOULIKORO,NYAMINA,FOUGALA,"-7.01, 13.47",-7.01,13.47,21045000
21045324,KOULIKORO,KOULIKORO,NYAMINA,FOUGALENI,"-7.12, 13.4",-7.12,13.4,21045000
21045343,KOULIKORO,KOULIKORO,NYAMINA,KAFAN,"-7.15, 13.46",-7.15,13.46,21045000
21045362,KOULIKORO,KOULIKORO,NYAMINA,KALO,"-7.13, 13.29",-7.13,13.29,21045000
21045381,KOULIKORO,KOULIKORO,NYAMINA,KOLIMANA,"-6.93, 13.35",-6.93,13.35,21045000
21045382,KOULIKORO,KOULIKORO,NYAMINA,DIEDABOUGOU,"-6.96, 13.39",-6.96,13.39,21045000
21045400,KOULIKORO,KOULIKORO,NYAMINA,KOLOMBALA BAMANAN,"-7.09, 13.49",-7.09,13.49,21045000
21045419,KOULIKORO,KOULIKORO,NYAMINA,KOLOMBALA PEULH,"-7.08, 13.49",-7.08,13.49,21045000
21045438,KOULIKORO,KOULIKORO,NYAMINA,KON SOFIN,"-7.06, 13.3",-7.06,13.3,21045000
21045439,KOULIKORO,KOULIKORO,NYAMINA,KLEKORO,"-7.1, 13.32",-7.1,13.32,21045000
21045440,KOULIKORO,KOULIKORO,NYAMINA,KOUNDIOUKOU,"-7.06, 13.27",-7.06,13.27,21045000
21045441,KOULIKORO,KOULIKORO,NYAMINA,NASSAMBOUGOU,"-7.12, 13.33",-7.12,13.33,21045000
21045442,KOULIKORO,KOULIKORO,NYAMINA,SIENDOUGOU,"-7.13, 13.29",-7.13,13.29,21045000
21045457,KOULIKORO,KOULIKORO,NYAMINA,KONDO,"-7.1, 13.26",-7.1,13.26,21045000
21045476,KOULIKORO,KOULIKORO,NYAMINA,KONOBOUGOU,"-7.03, 13.4",-7.03,13.4,21045000
21045514,KOULIKORO,KOULIKORO,NYAMINA,KOROLA PEULH,"-7.0, 13.4",-7.0,13.4,21045000
21045533,KOULIKORO,KOULIKORO,NYAMINA,MABOUGOU,"-6.85, 13.41",-6.85,13.41,21045000
21045552,KOULIKORO,KOULIKORO,NYAMINA,MAGNANA,"-6.89, 13.47",-6.89,13.47,21045000
21045571,KOULIKORO,KOULIKORO,NYAMINA,MANTA MARKA,"-7.05, 13.51",-7.05,13.51,21045000
21045590,KOULIKORO,KOULIKORO,NYAMINA,MODIBOUGOU-NAZAMBOUGOU,"-6.88, 13.44",-6.88,13.44,21045000
21045591,KOULIKORO,KOULIKORO,NYAMINA,MODIBOUGOU,"-6.89, 13.44",-6.89,13.44,21045000
21045595,KOULIKORO,KOULIKORO,NYAMINA,KOROLA MARKA,"-7.01, 13.41",-7.01,13.41,21045000
21045609,KOULIKORO,KOULIKORO,NYAMINA,MORIBOUGOU,"-7.09, 13.34",-7.09,13.34,21045000
21045628,KOULIKORO,KOULIKORO,NYAMINA,M'PIEBOUGOU,"-7.14, 13.35",-7.14,13.35,21045000
21045647,KOULIKORO,KOULIKORO,NYAMINA,NYAMINA,"-6.98, 13.31",-6.98,13.31,21045000
21045648,KOULIKORO,KOULIKORO,NYAMINA,BAKARIBOUGOU,"-6.99, 13.35",-6.99,13.35,21045000
21045649,KOULIKORO,KOULIKORO,NYAMINA,NIABOUGOU,"-7.01, 13.37",-7.01,13.37,21045000
21045666,KOULIKORO,KOULIKORO,NYAMINA,N'DOGONA,"-7.12, 13.41",-7.12,13.41,21045000
21045685,KOULIKORO,KOULIKORO,NYAMINA,N'GABACORO,"-6.9, 13.43",-6.9,13.43,21045000
21045704,KOULIKORO,KOULIKORO,NYAMINA,N'TOBOUGOU,"-6.93, 13.41",-6.93,13.41,21045000
21045705,KOULIKORO,KOULIKORO,NYAMINA,DIALLOBA WERE,"-6.94, 13.41",-6.94,13.41,21045000
21045706,KOULIKORO,KOULIKORO,NYAMINA,DJOUWERE,"-6.93, 13.41",-6.93,13.41,21045000
21045707,KOULIKORO,KOULIKORO,NYAMINA,FROBANIABOUGOU,"-6.95, 13.41",-6.95,13.41,21045000
21045708,KOULIKORO,KOULIKORO,NYAMINA,SALLABA WERE,"-6.94, 13.43",-6.94,13.43,21045000
21045709,KOULIKORO,KOULIKORO,NYAMINA,TIOKI WERE,"-6.94, 13.41",-6.94,13.41,21045000
21045723,KOULIKORO,KOULIKORO,NYAMINA,N'TOMIKORO,"-7.03, 13.51",-7.03,13.51,21045000
21045742,KOULIKORO,KOULIKORO,NYAMINA,SEGUELA,"-6.89, 13.4",-6.89,13.4,21045000
21045743,KOULIKORO,KOULIKORO,NYAMINA,BEBABOUGOU,"-6.86, 13.4",-6.86,13.4,21045000
21045744,KOULIKORO,KOULIKORO,NYAMINA,CHILE,"-6.88, 13.39",-6.88,13.39,21045000
21045745,KOULIKORO,KOULIKORO,NYAMINA,KOBALA,"-6.85, 13.46",-6.85,13.46,21045000
21045746,KOULIKORO,KOULIKORO,NYAMINA,KONGOUBOUGOU,"-6.92, 13.43",-6.92,13.43,21045000
21045761,KOULIKORO,KOULIKORO,NYAMINA,SIRADIANKORO,"-6.9, 13.48",-6.9,13.48,21045000
21045770,KOULIKORO,KOULIKORO,NYAMINA,DIAKOROBOUGOU,"-7.15, 13.38",-7.15,13.38,21045000
21045780,KOULIKORO,KOULIKORO,NYAMINA,SIRAMANDO,"-7.08, 13.42",-7.08,13.42,21045000
21045799,KOULIKORO,KOULIKORO,NYAMINA,SOUTOURABOUGOU,"-7.04, 13.54",-7.04,13.54,21045000
21045808,KOULIKORO,KOULIKORO,NYAMINA,FOLANI,"-7.22, 13.44",-7.22,13.44,21045000
21045818,KOULIKORO,KOULIKORO,NYAMINA,TAMANI BAMBARA,"-6.9, 13.54",-6.9,13.54,21045000
21045819,KOULIKORO,KOULIKORO,NYAMINA,KAKA,"-6.91, 13.58",-6.91,13.58,21045000
21045837,KOULIKORO,KOULIKORO,NYAMINA,TAMANI MARKA,"-6.9, 13.54",-6.9,13.54,21045000
21045856,KOULIKORO,KOULIKORO,NYAMINA,TERIMABOUGOU KAGOLO,"-6.79, 13.47",-6.79,13.47,21045000
21045875,KOULIKORO,KOULIKORO,NYAMINA,TERIMABOUGOU PEULH,"-6.79, 13.47",-6.79,13.47,21045000
21045894,KOULIKORO,KOULIKORO,NYAMINA,TOMONA KAKOLO,"-6.9, 13.51",-6.9,13.51,21045000
21045913,KOULIKORO,KOULIKORO,NYAMINA,TOMONA MAURE,"-6.9, 13.5",-6.9,13.5,21045000
21045932,KOULIKORO,KOULIKORO,NYAMINA,TOROKORO,"-6.93, 13.52",-6.93,13.52,21045000
21056001,KOULIKORO,KOULIKORO,SIRAKOROLA,BAZANDO,"-7.66, 13.33",-7.66,13.33,21056000
21056019,KOULIKORO,KOULIKORO,SIRAKOROLA,BELECO,"-7.68, 13.38",-7.68,13.38,21056000
21056020,KOULIKORO,KOULIKORO,SIRAKOROLA,WADJE,"-7.67, 13.42",-7.67,13.42,21056000
21056037,KOULIKORO,KOULIKORO,SIRAKOROLA,BELENINKO,"-7.66, 13.33",-7.66,13.33,21056000
21056055,KOULIKORO,KOULIKORO,SIRAKOROLA,BORON-CISSE,"-7.45, 13.22",-7.45,13.22,21056000
21056073,KOULIKORO,KOULIKORO,SIRAKOROLA,CHOLA,"-7.55, 13.39",-7.55,13.39,21056000
21056074,KOULIKORO,KOULIKORO,SIRAKOROLA,DIESSEBOUGOU,"-7.53, 13.31",-7.53,13.31,21056000
21056075,KOULIKORO,KOULIKORO,SIRAKOROLA,KOMANBOUGOU,"-7.51, 13.39",-7.51,13.39,21056000
21056076,KOULIKORO,KOULIKORO,SIRAKOROLA,MASSABOUGOU,"-7.54, 13.34",-7.54,13.34,21056000
21056091,KOULIKORO,KOULIKORO,SIRAKOROLA,CHOLABOUGOU,"-7.5, 13.35",-7.5,13.35,21056000
21056092,KOULIKORO,KOULIKORO,SIRAKOROLA,KOUNANKORO,"-7.48, 13.36",-7.48,13.36,21056000
21056109,KOULIKORO,KOULIKORO,SIRAKOROLA,DJECOUMA,"-7.58, 13.38",-7.58,13.38,21056000
21056110,KOULIKORO,KOULIKORO,SIRAKOROLA,WEGNA,"-7.55, 13.36",-7.55,13.36,21056000
21056127,KOULIKORO,KOULIKORO,SIRAKOROLA,DLANA,"-7.43, 13.23",-7.43,13.23,21056000
21056128,KOULIKORO,KOULIKORO,SIRAKOROLA,DONIOUME TRAORE,"-7.44, 13.22",-7.44,13.22,21056000
21056129,KOULIKORO,KOULIKORO,SIRAKOROLA,TIEBLECABOUGOU,"-7.42, 13.22",-7.42,13.22,21056000
21056130,KOULIKORO,KOULIKORO,SIRAKOROLA,TIONDA TRAORE,"-7.4, 13.21",-7.4,13.21,21056000
21056145,KOULIKORO,KOULIKORO,SIRAKOROLA,DOGONI,"-7.55, 13.21",-7.55,13.21,21056000
21056146,KOULIKORO,KOULIKORO,SIRAKOROLA,DOGONIBOUGOU,"-7.52, 13.21",-7.52,13.21,21056000
21056163,KOULIKORO,KOULIKORO,SIRAKOROLA,DOKALA,"-7.48, 13.23",-7.48,13.23,21056000
21056164,KOULIKORO,KOULIKORO,SIRAKOROLA,BOCOBABOUGOU,"-7.45, 13.26",-7.45,13.26,21056000
21056181,KOULIKORO,KOULIKORO,SIRAKOROLA,DONTIEREBOUGOU,"-7.53, 13.23",-7.53,13.23,21056000
21056182,KOULIKORO,KOULIKORO,SIRAKOROLA,SOUNKABOUGOU,"-7.5, 13.21",-7.5,13.21,21056000
21056199,KOULIKORO,KOULIKORO,SIRAKOROLA,DOREBOUGOU,"-7.63, 13.32",-7.63,13.32,21056000
21056200,KOULIKORO,KOULIKORO,SIRAKOROLA,DILANINKORO,"-7.67, 13.31",-7.67,13.31,21056000
21056201,KOULIKORO,KOULIKORO,SIRAKOROLA,DJENI,"-7.67, 13.3",-7.67,13.3,21056000
21056217,KOULIKORO,KOULIKORO,SIRAKOROLA,DOTLEMBOUGOU,"-7.63, 13.37",-7.63,13.37,21056000
21056235,KOULIKORO,KOULIKORO,SIRAKOROLA,DOUGOURAKORO,"-7.36, 13.2",-7.36,13.2,21056000
21056253,KOULIKORO,KOULIKORO,SIRAKOROLA,FANSEBOUGOU,"-7.41, 13.18",-7.41,13.18,21056000
21056271,KOULIKORO,KOULIKORO,SIRAKOROLA,FOUGALEMBOUGOU,"-7.41, 13.18",-7.41,13.18,21056000
21056289,KOULIKORO,KOULIKORO,SIRAKOROLA,FOUGALENSOBA,"-7.37, 13.15",-7.37,13.15,21056000
21056307,KOULIKORO,KOULIKORO,SIRAKOROLA,GARANKEBOUGOU,"-7.56, 13.29",-7.56,13.29,21056000
21056325,KOULIKORO,KOULIKORO,SIRAKOROLA,GOUAGNEBOUGOU,"-7.4, 13.3",-7.4,13.3,21056000
21056343,KOULIKORO,KOULIKORO,SIRAKOROLA,HAMARIBOUGOU,"-7.66, 13.39",-7.66,13.39,21056000
21056361,KOULIKORO,KOULIKORO,SIRAKOROLA,KAKOUN,"-7.52, 13.41",-7.52,13.41,21056000
21056379,KOULIKORO,KOULIKORO,SIRAKOROLA,KALANKOULOU,"-7.59, 13.28",-7.59,13.28,21056000
21056380,KOULIKORO,KOULIKORO,SIRAKOROLA,MAGNOUMA,"-7.58, 13.27",-7.58,13.27,21056000
21056397,KOULIKORO,KOULIKORO,SIRAKOROLA,KALE,"-7.54, 13.36",-7.54,13.36,21056000
21056415,KOULIKORO,KOULIKORO,SIRAKOROLA,KARADIE COULIBALY,"-7.6, 13.24",-7.6,13.24,21056000
21056433,KOULIKORO,KOULIKORO,SIRAKOROLA,KARADIE DIARRA,"-7.6, 13.24",-7.6,13.24,21056000
21056451,KOULIKORO,KOULIKORO,SIRAKOROLA,KATIOLA,"-7.58, 13.35",-7.58,13.35,21056000
21056469,KOULIKORO,KOULIKORO,SIRAKOROLA,KODIALAN COULIBALY,"-7.55, 13.26",-7.55,13.26,21056000
21056487,KOULIKORO,KOULIKORO,SIRAKOROLA,KODIALAN TRAORE,"-7.63, 13.28",-7.63,13.28,21056000
21056488,KOULIKORO,KOULIKORO,SIRAKOROLA,SAKABOUGOU,"-7.67, 13.29",-7.67,13.29,21056000
21056505,KOULIKORO,KOULIKORO,SIRAKOROLA,MANKOUROUBOUGOU,"-7.68, 13.31",-7.68,13.31,21056000
21056523,KOULIKORO,KOULIKORO,SIRAKOROLA,KOMAMBOUGOU,"-7.5, 13.39",-7.5,13.39,21056000
21056541,KOULIKORO,KOULIKORO,SIRAKOROLA,KONIKA,"-7.38, 13.25",-7.38,13.25,21056000
21056559,KOULIKORO,KOULIKORO,SIRAKOROLA,KOROKA,"-7.68, 13.27",-7.68,13.27,21056000
21056560,KOULIKORO,KOULIKORO,SIRAKOROLA,FOCODA,"-7.7, 13.26",-7.7,13.26,21056000
21056561,KOULIKORO,KOULIKORO,SIRAKOROLA,SCHEDO,"-7.71, 13.24",-7.71,13.24,21056000
21056577,KOULIKORO,KOULIKORO,SIRAKOROLA,KOROMA,"-7.56, 13.35",-7.56,13.35,21056000
21056595,KOULIKORO,KOULIKORO,SIRAKOROLA,KOYO,"-7.6, 13.38",-7.6,13.38,21056000
21056596,KOULIKORO,KOULIKORO,SIRAKOROLA,FARABOUGOU,"-7.63, 13.41",-7.63,13.41,21056000
21056613,KOULIKORO,KOULIKORO,SIRAKOROLA,MONZONBALA,"-7.46, 13.31",-7.46,13.31,21056000
21056614,KOULIKORO,KOULIKORO,SIRAKOROLA,SERIBOUGOU,"-7.45, 13.28",-7.45,13.28,21056000
21056631,KOULIKORO,KOULIKORO,SIRAKOROLA,M'PIABOUGOU,"-7.46, 13.27",-7.46,13.27,21056000
21056649,KOULIKORO,KOULIKORO,SIRAKOROLA,M'PIEBOUGOU,"-7.5, 13.28",-7.5,13.28,21056000
21056667,KOULIKORO,KOULIKORO,SIRAKOROLA,NGOLOBOUGOU,"-7.6, 13.26",-7.6,13.26,21056000
21056685,KOULIKORO,KOULIKORO,SIRAKOROLA,DAKOUMATA,"-7.69, 13.33",-7.69,13.33,21056000
21056703,KOULIKORO,KOULIKORO,SIRAKOROLA,N'DOTANA,"-7.61, 13.25",-7.61,13.25,21056000
21056721,KOULIKORO,KOULIKORO,SIRAKOROLA,N'GABACORO,"-7.48, 13.26",-7.48,13.26,21056000
21056739,KOULIKORO,KOULIKORO,SIRAKOROLA,OUEKENI,"-7.67, 13.41",-7.67,13.41,21056000
21056757,KOULIKORO,KOULIKORO,SIRAKOROLA,OUSSOUBIBOUGOU,"-7.54, 13.32",-7.54,13.32,21056000
21056775,KOULIKORO,KOULIKORO,SIRAKOROLA,SANAMANI,"-7.46, 13.41",-7.46,13.41,21056000
21056793,KOULIKORO,KOULIKORO,SIRAKOROLA,SIDONI,"-7.43, 13.26",-7.43,13.26,21056000
21056811,KOULIKORO,KOULIKORO,SIRAKOROLA,SIKOUNA,"-7.51, 13.3",-7.51,13.3,21056000
21056829,KOULIKORO,KOULIKORO,SIRAKOROLA,SIRADO,"-7.63, 13.26",-7.63,13.26,21056000
21056830,KOULIKORO,KOULIKORO,SIRAKOROLA,MORIBOUGOU,"-7.65, 13.24",-7.65,13.24,21056000
21056847,KOULIKORO,KOULIKORO,SIRAKOROLA,SIRAKOROLA EST,"-7.57, 13.29",-7.57,13.29,21056000
21056865,KOULIKORO,KOULIKORO,SIRAKOROLA,SIRAKOROLA OUEST,"-7.57, 13.28",-7.57,13.28,21056000
21056901,KOULIKORO,KOULIKORO,SIRAKOROLA,SIRANIDO,"-7.42, 13.29",-7.42,13.29,21056000
21056919,KOULIKORO,KOULIKORO,SIRAKOROLA,TAMA,"-7.66, 13.24",-7.66,13.24,21056000
21056937,KOULIKORO,KOULIKORO,SIRAKOROLA,ZABANTOUKORO,"-7.68, 13.31",-7.68,13.31,21056000
21056955,KOULIKORO,KOULIKORO,SIRAKOROLA,ZAMBOUGOU,"-7.4, 13.27",-7.4,13.27,21056000
21056973,KOULIKORO,KOULIKORO,SIRAKOROLA,ZANA,"-7.68, 13.37",-7.68,13.37,21056000
21056974,KOULIKORO,KOULIKORO,SIRAKOROLA,GADENBOUGOU,"-7.64, 13.41",-7.64,13.41,21056000
21056975,KOULIKORO,KOULIKORO,SIRAKOROLA,ZAMBABOUGOU,"-7.68, 13.42",-7.68,13.42,21056000
21056991,KOULIKORO,KOULIKORO,SIRAKOROLA,ZOROKORO,"-7.68, 13.43",-7.68,13.43,21056000
21056506,KOULIKORO,KOULIKORO,SIRAKOROLA,KOKONI,"-0.7, 13.3",-0.7,13.3,21056000
21067001,KOULIKORO,KOULIKORO,TIENFALA,BANCO,"-7.79, 12.76",-7.79,12.76,21067000
21067063,KOULIKORO,KOULIKORO,TIENFALA,DAFORO,"-7.79, 12.81",-7.79,12.81,21067000
21067125,KOULIKORO,KOULIKORO,TIENFALA,DIOGO,"-7.79, 12.83",-7.79,12.83,21067000
21067187,KOULIKORO,KOULIKORO,TIENFALA,FOUGADOUGOU,"-7.73, 12.75",-7.73,12.75,21067000
21067249,KOULIKORO,KOULIKORO,TIENFALA,FOURA,"-7.74, 12.86",-7.74,12.86,21067000
21067311,KOULIKORO,KOULIKORO,TIENFALA,MANAMBOUGOU,"-7.7, 12.78",-7.7,12.78,21067000
21067373,KOULIKORO,KOULIKORO,TIENFALA,NINFALA,"-7.72, 12.89",-7.72,12.89,21067000
21067435,KOULIKORO,KOULIKORO,TIENFALA,SEMBA EST,"-7.74, 12.88",-7.74,12.88,21067000
21067497,KOULIKORO,KOULIKORO,TIENFALA,SEMBA OUEST,"-7.75, 12.88",-7.75,12.88,21067000
21067559,KOULIKORO,KOULIKORO,TIENFALA,SIRABALA,"-7.8, 12.92",-7.8,12.92,21067000
21067621,KOULIKORO,KOULIKORO,TIENFALA,SIRABALABOUGOU,"-7.75, 12.82",-7.75,12.82,21067000
21067683,KOULIKORO,KOULIKORO,TIENFALA,SIRAKORONI,"-7.85, 12.87",-7.85,12.87,21067000
21067745,KOULIKORO,KOULIKORO,TIENFALA,SOGOUN,"-7.76, 12.73",-7.76,12.73,21067000
21067807,KOULIKORO,KOULIKORO,TIENFALA,SOLANI,"-7.22, 12.91",-7.22,12.91,21067000
21067869,KOULIKORO,KOULIKORO,TIENFALA,TIENFALA GARE,"-7.75, 12.73",-7.75,12.73,21067000
21067931,KOULIKORO,KOULIKORO,TIENFALA,TIENFALA VILLAGE,"-7.76, 12.74",-7.76,12.74,21067000
21067932,KOULIKORO,KOULIKORO,TIENFALA,DOKORO,"-7.8, 12.76",-7.8,12.76,21067000
21078001,KOULIKORO,KOULIKORO,TOUGOUNI,TANIEBOUGOU,"-7.15, 13.21",-7.15,13.21,21078000
21078044,KOULIKORO,KOULIKORO,TOUGOUNI,BARICORO,"-7.27, 13.19",-7.27,13.19,21078000
21078045,KOULIKORO,KOULIKORO,TOUGOUNI,BARICOROBOUGOU,"-7.25, 13.16",-7.25,13.16,21078000
21078087,KOULIKORO,KOULIKORO,TOUGOUNI,BELENINKO,"-7.32, 13.19",-7.32,13.19,21078000
21078130,KOULIKORO,KOULIKORO,TOUGOUNI,DANI,"-7.3, 13.27",-7.3,13.27,21078000
21078173,KOULIKORO,KOULIKORO,TOUGOUNI,DONGUERE,"-7.22, 13.26",-7.22,13.26,21078000
21078216,KOULIKORO,KOULIKORO,TOUGOUNI,DOREBOUGOU DIATILE,"-7.28, 13.28",-7.28,13.28,21078000
21078259,KOULIKORO,KOULIKORO,TOUGOUNI,GONINDO,"-7.29, 13.31",-7.29,13.31,21078000
21078260,KOULIKORO,KOULIKORO,TOUGOUNI,DIAMBOUGOU,"-7.29, 13.32",-7.29,13.32,21078000
21078302,KOULIKORO,KOULIKORO,TOUGOUNI,KANIKA,"-7.26, 13.14",-7.26,13.14,21078000
21078345,KOULIKORO,KOULIKORO,TOUGOUNI,KATIOLA,"-7.24, 13.3",-7.24,13.3,21078000
21078388,KOULIKORO,KOULIKORO,TOUGOUNI,KIYIBAN,"-7.33, 13.16",-7.33,13.16,21078000
21078431,KOULIKORO,KOULIKORO,TOUGOUNI,KOMBA,"-7.2, 13.34",-7.2,13.34,21078000
21078432,KOULIKORO,KOULIKORO,TOUGOUNI,YERELONBOUGOU,"-7.23, 13.35",-7.23,13.35,21078000
21078474,KOULIKORO,KOULIKORO,TOUGOUNI,KOMONI,"-7.23, 13.33",-7.23,13.33,21078000
21078517,KOULIKORO,KOULIKORO,TOUGOUNI,KONINA,"-7.17, 13.26",-7.17,13.26,21078000
21078518,KOULIKORO,KOULIKORO,TOUGOUNI,SONIBLE,"-7.21, 13.29",-7.21,13.29,21078000
21078560,KOULIKORO,KOULIKORO,TOUGOUNI,MAMABOUGOU,"-7.3, 13.18",-7.3,13.18,21078000
21078603,KOULIKORO,KOULIKORO,TOUGOUNI,MOBA,"-7.27, 13.2",-7.27,13.2,21078000
21078646,KOULIKORO,KOULIKORO,TOUGOUNI,NIEBBLEN N'TJIBOUGOU,"-7.28, 13.25",-7.28,13.25,21078000
21078689,KOULIKORO,KOULIKORO,TOUGOUNI,NOUMOUBOUGOU,"-7.19, 13.31",-7.19,13.31,21078000
21078690,KOULIKORO,KOULIKORO,TOUGOUNI,TRAOREBOUGOU,"-7.21, 13.31",-7.21,13.31,21078000
21078732,KOULIKORO,KOULIKORO,TOUGOUNI,N'GOLOBOUGOU,"-7.27, 13.26",-7.27,13.26,21078000
21078775,KOULIKORO,KOULIKORO,TOUGOUNI,OUEGNAN,"-7.32, 13.24",-7.32,13.24,21078000
21078776,KOULIKORO,KOULIKORO,TOUGOUNI,DIASSIBOUGOU,"-7.34, 13.22",-7.34,13.22,21078000
21078818,KOULIKORO,KOULIKORO,TOUGOUNI,OULA,"-7.28, 13.12",-7.28,13.12,21078000
21078819,KOULIKORO,KOULIKORO,TOUGOUNI,OULABOUGOU,"-7.3, 13.1",-7.3,13.1,21078000
21078861,KOULIKORO,KOULIKORO,TOUGOUNI,SANAMANI,"-7.2, 13.29",-7.2,13.29,21078000
21078904,KOULIKORO,KOULIKORO,TOUGOUNI,SINGUEYE,"-7.28, 13.33",-7.28,13.33,21078000
21078947,KOULIKORO,KOULIKORO,TOUGOUNI,TOUGOUNI,"-7.21, 13.22",-7.21,13.22,21078000
21078948,KOULIKORO,KOULIKORO,TOUGOUNI,BAKOROBABOUGOU,"-7.17, 13.18",-7.17,13.18,21078000
21078949,KOULIKORO,KOULIKORO,TOUGOUNI,DIANKO,"-7.17, 13.16",-7.17,13.16,21078000
21078950,KOULIKORO,KOULIKORO,TOUGOUNI,DONGUENEBOUGOUFIE,"-7.22, 13.25",-7.22,13.25,21078000
21078951,KOULIKORO,KOULIKORO,TOUGOUNI,KIYA,"-7.17, 13.19",-7.17,13.19,21078000
21078952,KOULIKORO,KOULIKORO,TOUGOUNI,MAMOUTOUBOUGOU,"-7.17, 13.18",-7.17,13.18,21078000
21078953,KOULIKORO,KOULIKORO,TOUGOUNI,MANEBOUGOU DANKAN,"-7.21, 13.18",-7.21,13.18,21078000
21078002,KOULIKORO,KOULIKORO,TOUGOUNI,BALABAN,"-70.17, 13.21",-70.17,13.21,21078000
21091001,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,KATIBOUGOU,"-7.54, 12.85",-7.54,12.85,21091000
21091056,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,KAYO,"-7.61, 12.83",-7.61,12.83,21091000
21091057,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,BAKARYBLEBOUGOU,"-7.63, 12.83",-7.63,12.83,21091000
21091058,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,FALA,"-7.62, 12.87",-7.62,12.87,21091000
21091059,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,TIE,"-7.61, 12.82",-7.61,12.82,21091000
21091112,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,KOLEBOUGOU,"-7.57, 12.85",-7.57,12.85,21091000
21091223,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,KOULIKORO GARE1,"-7.55, 12.87",-7.55,12.87,21091000
21091334,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,KOULIKORO-BA,"-7.54, 12.89",-7.54,12.89,21091000
21091445,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,KOULIKORO-GARE2,"-7.56, 12.86",-7.56,12.86,21091000
21091556,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,LIBERTE-PLATEAU2,"-7.56, 12.86",-7.56,12.86,21091000
21091667,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,PLATEAU1,"-7.56, 12.86",-7.56,12.86,21091000
21091778,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,PLATEAU3,"-7.56, 12.86",-7.56,12.86,21091000
21091889,KOULIKORO,KOULIKORO,COMMUNE URBAINE DE KOULIKORO,SOUBAN,"-7.58, 12.84",-7.58,12.84,21091000
22001911,KOULIKORO,BANAMBA,BANAMBA,TOMBA,"-7.47, 13.46",-7.47,13.46,22001000
22001946,KOULIKORO,BANAMBA,BANAMBA,ZAMBOUGOU,"-7.5, 13.58",-7.5,13.58,22001000
